time_period,time_identifier,geographic_level,country_code,country_name,version,school_characteristic,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_ethnic_minor,characteristic_free_school_meals,Characteristic_sen_status,Characteristic_primary_need,Characteristic_all_primary_need,characteristic_sen_description,characteristic_disadvantage,characteristic_first_language,characteristic_admission_type,characteristic_religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,45,516,18661.75,36.2,510,98.8,106,20.5,233,45.2,4,0.8,0,0,1,0.2,1396.1,2.71,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN status,Girls,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,2,2,7,3.5,1,50,0,0,0,0,0,0,0,0,0,0,0.33,0.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),SEN status,Girls,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,6,6,54.25,9,6,100,0,0,0,0,0,0,0,0,0,0,4.01,0.67,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN description,Total,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,6,24,151,6.3,4,16.7,0,0,0,0,0,0,0,0,0,0,9.64,0.4,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,721,8821,281307.5,31.9,8620,97.7,1203,13.6,2705,30.7,1160,13.2,218,2.5,455,5.2,22703.33,2.57,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,23,459,19737.75,43,452,98.5,169,36.8,305,66.4,35,7.6,6,1.3,16,3.5,1519.24,3.31,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,74,160,4814.75,30.1,149,93.1,26,16.3,52,32.5,29,18.1,11,6.9,17,10.6,414.32,2.59,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,723,48278,2247543.63,46.6,47845,99.1,20400,42.3,32204,66.7,15931,33,5908,12.2,9522,19.7,193199.63,4,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,SEN status,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,115,1312,48968.75,37.3,1258,95.9,316,24.1,586,44.7,474,36.1,103,7.9,199,15.2,4246.06,3.24,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,SEN status,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,85,221,6430.25,29.1,204,92.3,36,16.3,68,30.8,38,17.2,14,6.3,24,10.9,546.99,2.48,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,1370,17113,635938,37.2,16774,98,3734,21.8,7239,42.3,2831,16.5,946,5.5,1563,9.1,52873.6,3.09,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN status,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,SEN status,Total,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,1522,252465,14116920.99,55.9,251234,99.5,152969,60.6,206125,81.6,121353,48.1,71779,28.4,96913,38.4,1255231.93,4.97,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),SEN status,Total,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,48,2799,129429.25,46.2,2772,99,1193,42.6,2023,72.3,45,1.6,22,0.8,32,1.1,9658.28,3.45,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN status,Total,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,3,3,17,5.7,1,33.3,0,0,0,0,0,0,0,0,0,0,1.16,0.39,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN status,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,731,14395,471029.25,32.7,14069,97.7,2062,14.3,4544,31.6,2108,14.6,440,3.1,857,6,37634.21,2.61,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,134,227,11842.75,52.2,223,98.2,117,51.5,158,69.6,112,49.3,55,24.2,74,32.6,1046.97,4.61,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,23,467,19990.75,42.8,456,97.6,170,36.4,289,61.9,37,7.9,14,3,23,4.9,1482.09,3.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,1386,123394,6309564.14,51.1,122327,99.1,64648,52.4,91869,74.5,45760,37.1,24508,19.9,34625,28.1,553826.58,4.49,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,69,137,6219.63,45.4,131,95.6,48,35,85,62,50,36.5,19,13.9,29,21.2,527.82,3.85,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,1,2,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,78,161,6552.75,40.7,155,96.3,48,29.8,85,52.8,57,35.4,15,9.3,26,16.1,566.67,3.52,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,48,2231,96357,43.2,2211,99.1,797,35.7,1460,65.4,13,0.6,5,0.2,10,0.4,7131.13,3.2,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,44,242,10843.75,44.8,238,98.3,96,39.7,167,69,4,1.7,1,0.4,2,0.8,829.11,3.43,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,659,10386,521848.89,50.2,10212,98.3,4783,46.1,6994,67.3,5435,52.3,2346,22.6,3559,34.3,46476.83,4.47,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,723,46557,2028129.75,43.6,46004,98.8,17074,36.7,28003,60.1,12128,26,4410,9.5,7233,15.5,171169.93,3.68,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,656,12186,541575.88,44.4,11931,97.9,4662,38.3,7233,59.4,5031,41.3,1734,14.2,2775,22.8,47924.59,3.93,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Pakistani,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1305,9759,469410.89,48.1,9477,97.1,4662,47.8,6715,68.8,3727,38.2,1588,16.3,2349,24.1,41119.77,4.21,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,Physical Disability,All Primary Need,Total,Total,Total,Total,Total,847,1152,44245.75,38.4,990,85.9,374,32.5,581,50.4,288,25,143,12.4,196,17,3698.91,3.21,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Severe Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,673,2226,7586.5,3.4,271,12.2,21,0.9,46,2.1,14,0.6,5,0.2,6,0.3,549.52,0.25,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,BLACK,Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,Total,527,1049,37526,35.8,972,92.7,221,21.1,468,44.6,262,25,54,5.1,112,10.7,3099.07,2.95,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,No primary need,No primary need,Total,Total,Total,Total,Total,3225,479901,25672388.39,53.5,476262,99.2,266656,55.6,373213,77.8,212183,44.2,115902,24.2,161771,33.7,2259140.97,4.71,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,MIXED,White and Asian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1503,2852,157289.5,55.2,2797,98.1,1753,61.5,2290,80.3,1310,45.9,805,28.2,1025,35.9,14089.6,4.94,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Unclassified,Unclassified,FSM,Total,Total,Total,Total,Total,Total,Total,Total,469,658,26165,39.8,625,95,190,28.9,326,49.5,189,28.7,64,9.7,115,17.5,2205.42,3.35,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,"Speech, Language and Communications Needs",All Primary Need,Total,Total,Total,Total,Total,1467,2688,79739.13,29.7,2337,86.9,309,11.5,669,24.9,457,17,102,3.8,186,6.9,6349.37,2.36,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Any other Asian background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,489,689,34626,50.3,657,95.4,344,49.9,470,68.2,344,49.9,167,24.2,232,33.7,3092.65,4.49,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,White and Asian,FSM,Total,Total,Total,Total,Total,Total,Total,Total,421,504,22983.75,45.6,489,97,202,40.1,319,63.3,166,32.9,79,15.7,117,23.2,1944.81,3.86,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Pakistani,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1189,9354,497149.04,53.1,9179,98.1,4953,53,6954,74.3,5057,54.1,2547,27.2,3709,39.7,44262.11,4.73,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,White and Black Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,Total,761,1141,46141,40.4,1093,95.8,314,27.5,559,49,301,26.4,98,8.6,174,15.2,3768.3,3.3,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,White and Black African,FSM,Total,Total,Total,Total,Total,Total,Total,Total,367,421,19974.5,47.4,412,97.9,166,39.4,274,65.1,172,40.9,81,19.2,121,28.7,1726.61,4.1,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Any other Asian background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,480,742,31761,42.8,679,91.5,270,36.4,429,57.8,266,35.8,107,14.4,151,20.4,2798.17,3.77,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Indian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1433,7721,454890.29,58.9,7606,98.5,5259,68.1,6450,83.5,4243,55,2695,34.9,3429,44.4,41593.65,5.39,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,BLACK,Any other black background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,343,496,24053.75,48.5,479,96.6,211,42.5,322,64.9,267,53.8,110,22.2,170,34.3,2124.75,4.28,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,Any other white background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,2596,13305,726147.45,54.6,13031,97.9,7330,55.1,9961,74.9,7470,56.1,4227,31.8,5684,42.7,65953.05,4.96,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Bangladeshi,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,908,3850,203987.75,53,3755,97.5,2196,57,2972,77.2,1869,48.5,900,23.4,1303,33.8,18213.79,4.73,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,"social, emotional and mental health (SEMH)",All Primary Need,Total,Total,Total,Total,Total,2214,5953,205422.51,34.5,5476,92,1385,23.3,2515,42.2,1102,18.5,414,7,665,11.2,16682.64,2.8,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Other Difficulty/Disability,All Primary Need,Total,Total,Total,Total,Total,1480,4160,152521.75,36.7,3893,93.6,958,23,1734,41.7,789,19,296,7.1,450,10.8,12629.3,3.04,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,CHINESE,Chinese,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,610,882,58096.27,65.9,868,98.4,668,75.7,791,89.7,517,58.6,385,43.7,465,52.7,5395.51,6.12,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,Any other white background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,909,1518,70396.9,46.4,1477,97.3,578,38.1,895,59,721,47.5,302,19.9,463,30.5,6231.53,4.11,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,CHINESE,Chinese,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,619,937,65554.02,70,931,99.4,790,84.3,879,93.8,667,71.2,537,57.3,610,65.1,6162.2,6.58,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,Any other mixed background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1806,4367,250329.14,57.3,4289,98.2,2684,61.5,3535,80.9,2556,58.5,1525,34.9,2051,47,22584.22,5.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,White British,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,3477,160184,8793204.19,54.9,158120,98.7,92888,58,127284,79.5,71757,44.8,43184,27,58669,36.6,766053.62,4.78,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,BLACK,Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,893,2651,110927,41.8,2553,96.3,859,32.4,1529,57.7,876,33,268,10.1,477,18,9411.83,3.55,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Bangladeshi,FSM,Total,Total,Total,Total,Total,Total,Total,Total,408,1293,60655.75,46.9,1238,95.7,603,46.6,880,68.1,548,42.4,202,15.6,324,25.1,5291.29,4.09,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,White British,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,3631,167462,8273087.72,49.4,163477,97.6,83024,49.6,121211,72.4,55630,33.2,28331,16.9,41155,24.6,718157.96,4.29,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,BLACK,Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,849,2688,133975.63,49.8,2645,98.4,1198,44.6,1860,69.2,1364,50.7,541,20.1,894,33.3,11648.78,4.33,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,CHINESE,Chinese,FSM,Total,Total,Total,Total,Total,Total,Total,Total,71,75,4484.25,59.8,73,97.3,51,68,57,76,31,41.3,25,33.3,28,37.3,401.75,5.36,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,MIXED,White and Black African,FSM,Total,Total,Total,Total,Total,Total,Total,Total,362,411,16120.5,39.2,384,93.4,122,29.7,207,50.4,130,31.6,44,10.7,72,17.5,1401.95,3.41,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,BLACK,Any other black background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,774,1548,83133.75,53.7,1526,98.6,835,53.9,1157,74.7,886,57.2,443,28.6,640,41.3,7459.32,4.82,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,BLACK,Black African,FSM,Total,Total,Total,Total,Total,Total,Total,Total,868,2620,130180.88,49.7,2541,97,1196,45.6,1805,68.9,1407,53.7,589,22.5,933,35.6,11584.41,4.42,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Indian,FSM,Total,Total,Total,Total,Total,Total,Total,Total,310,556,30732.77,55.3,553,99.5,318,57.2,436,78.4,318,57.2,168,30.2,233,41.9,2734.12,4.92,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,Gypsy/Roma,FSM,Total,Total,Total,Total,Total,Total,Total,Total,172,251,5804,23.1,216,86.1,16,6.4,43,17.1,19,7.6,4,1.6,8,3.2,436.82,1.74,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,White and Black Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1464,2981,152019.39,51,2930,98.3,1437,48.2,2126,71.3,1290,43.3,645,21.6,953,32,13117.41,4.4,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Moderate Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,2877,16097,407265,25.3,13710,85.2,1001,6.2,2838,17.6,1459,9.1,199,1.2,442,2.7,31635.41,1.97,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,MIXED,Any other mixed background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1848,4543,235289.39,51.8,4429,97.5,2472,54.4,3351,73.8,2075,45.7,1045,23,1492,32.8,21060.21,4.64,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,BLACK,Black African,FSM,Total,Total,Total,Total,Total,Total,Total,Total,895,2533,106047.25,41.9,2376,93.8,873,34.5,1437,56.7,951,37.5,292,11.5,514,20.3,9259.85,3.66,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Any other Asian background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1334,4160,258769.13,62.2,4104,98.7,3071,73.8,3653,87.8,2705,65,1892,45.5,2324,55.9,23832.83,5.73,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,White Irish,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,463,711,43673,61.4,705,99.2,485,68.2,613,86.2,409,57.5,296,41.6,375,52.7,3934.01,5.53,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,BLACK,Any other black background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,403,577,21266,36.9,515,89.3,137,23.7,264,45.8,167,28.9,49,8.5,86,14.9,1807.36,3.13,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,White and Asian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1442,2740,169612.89,61.9,2713,99,1935,70.6,2354,85.9,1657,60.5,1182,43.1,1423,51.9,15394.58,5.62,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,White Irish,FSM,Total,Total,Total,Total,Total,Total,Total,Total,93,100,4136.5,41.4,93,93,32,32,54,54,26,26,9,9,17,17,337.96,3.38,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,Traveller of Irish heritage,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,44,44,1890.75,43,44,100,14,31.8,26,59.1,14,31.8,4,9.1,11,25,160.5,3.65,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,OTHER,Any other ethnic group,FSM,Total,Total,Total,Total,Total,Total,Total,Total,670,1474,61511.76,41.7,1369,92.9,528,35.8,810,55,540,36.6,190,12.9,320,21.7,5474.1,3.71,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Indian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1359,7265,464518.99,63.9,7188,98.9,5499,75.7,6392,88,4891,67.3,3576,49.2,4317,59.4,43083.88,5.93,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Unclassified,Unclassified,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1318,4243,170736,40.2,3752,88.4,1597,37.6,2381,56.1,1218,28.7,608,14.3,869,20.5,14944.11,3.52,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Moderate Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,2462,9390,229101.75,24.4,7979,85,519,5.5,1600,17,685,7.3,85,0.9,189,2,17992.45,1.92,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Bangladeshi,FSM,Total,Total,Total,Total,Total,Total,Total,Total,399,1414,74717,52.8,1373,97.1,736,52.1,1049,74.2,761,53.8,377,26.7,557,39.4,6599.66,4.67,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Unclassified,Unclassified,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1225,3916,172262.39,44,3542,90.4,1688,43.1,2440,62.3,1362,34.8,724,18.5,1021,26.1,14970.22,3.82,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Any other Asian background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1456,4656,262633.5,56.4,4540,97.5,2976,63.9,3746,80.5,2415,51.9,1428,30.7,1907,41,23924.18,5.14,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,White British,FSM,Total,Total,Total,Total,Total,Total,Total,Total,3481,28252,922189.38,32.6,25437,90,5568,19.7,11163,39.5,4011,14.2,1070,3.8,1981,7,75761.05,2.68,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,White Irish,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,469,714,39357.13,55.1,705,98.7,441,61.8,581,81.4,341,47.8,207,29,271,38,3529.01,4.94,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,BLACK,Any other black background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,805,1637,73272.01,44.8,1580,96.5,592,36.2,991,60.5,671,41,212,13,368,22.5,6401.04,3.91,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,BLACK,Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,Total,472,990,41966.25,42.4,949,95.9,289,29.2,543,54.8,378,38.2,91,9.2,194,19.6,3526.09,3.56,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,Any other mixed background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,738,1059,47406,44.8,1017,96,370,34.9,608,57.4,425,40.1,150,14.2,261,24.6,4061.12,3.83,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,White Irish,FSM,Total,Total,Total,Total,Total,Total,Total,Total,115,123,4400.75,35.8,112,91.1,34,27.6,54,43.9,26,21.1,10,8.1,17,13.8,371.83,3.02,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Pakistani,FSM,Total,Total,Total,Total,Total,Total,Total,Total,706,2521,104973.75,41.6,2408,95.5,891,35.3,1419,56.3,782,31,227,9,397,15.7,8955.33,3.55,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Total,WHITE,Traveller of Irish heritage,FSM,Total,Total,Total,Total,Total,Total,Total,Total,85,89,2236.25,25.1,75,84.3,9,10.1,21,23.6,11,12.4,3,3.4,5,5.6,182.48,2.05,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,White British,FSM,Total,Total,Total,Total,Total,Total,Total,Total,3307,27123,1047974.75,38.6,25767,95,7017,25.9,13174,48.6,5961,22,1994,7.4,3388,12.5,85277.49,3.14,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Total,WHITE,White Irish,FSM,Total,Total,Total,Total,Total,Total,Total,Total,197,223,8537.25,38.3,205,91.9,66,29.6,108,48.4,52,23.3,19,8.5,34,15.2,709.79,3.18,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Total,BLACK,Any other black background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,633,1073,45319.75,42.2,994,92.6,348,32.4,586,54.6,434,40.4,159,14.8,256,23.9,3932.11,3.66,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,MIXED,White and Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,969,1454,82995.88,57.1,1450,99.7,867,59.6,1183,81.4,854,58.7,470,32.3,660,45.4,7444.28,5.12,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Total,ASIAN,Indian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1948,14986,919409.28,61.4,14794,98.7,10758,71.8,12842,85.7,9134,61,6271,41.8,7746,51.7,84677.53,5.65,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Total,WHITE,Gypsy/Roma,FSM,Total,Total,Total,Total,Total,Total,Total,Total,281,497,10474.25,21.1,420,84.5,27,5.4,69,13.9,32,6.4,5,1,13,2.6,798.15,1.61,:,:,:,:,:
